time_s,from_AP,to_AP,SNR_new_dB,BER_new,Reff_new_Mbps,ho_time_est_s
46.400000,11,none,0.000000,0.500000,0.000000,0.000000
47.500000,none,17,7.051577,0.012159,0.000017,47.476436
47.700000,17,none,0.000000,0.500000,0.000000,0.000000
49.000000,none,16,5.001967,0.037646,0.000000,57325054922.774811
49.100000,16,none,0.000000,0.500000,0.000000,0.000000
50.900000,none,11,4.391837,0.048656,0.000000,inf
54.400000,11,10,9.616626,0.001240,0.111170,0.007196
55.000000,10,none,0.000000,0.500000,0.000000,0.000000
55.100000,none,10,5.260687,0.033442,0.000000,1751691803.722480
56.400000,10,none,0.000000,0.500000,0.000000,0.000000
57.000000,none,9,6.130060,0.021415,0.000000,88538.980931
57.800000,9,none,0.000000,0.500000,0.000000,0.000000
58.300000,none,9,6.038957,0.022523,0.000000,219080.851922
59.300000,9,10,10.818867,0.000256,0.244532,0.003272
59.900000,10,none,0.000000,0.500000,0.000000,0.000000
62.200000,none,9,6.730250,0.014993,0.000002,472.791904
63.300000,9,8,8.514221,0.003848,0.013723,0.058295
64.500000,8,none,0.000000,0.500000,0.000000,0.000000
64.600000,none,8,5.919953,0.024023,0.000000,748775.779700
65.000000,8,9,8.302745,0.004648,0.007220,0.110808
65.700000,9,none,0.000000,0.500000,0.000000,0.000000
66.300000,none,9,6.198064,0.020611,0.000000,45911.062502
68.300000,9,none,0.000000,0.500000,0.000000,0.000000
69.000000,none,3,6.591219,0.016348,0.000001,1421.381942
69.100000,3,none,0.000000,0.500000,0.000000,0.000000
69.600000,none,9,4.745696,0.042087,0.000000,2401919801264.264648
70.200000,9,none,0.000000,0.500000,0.000000,0.000000
72.000000,none,9,4.957264,0.038401,0.000000,107228562556.440369
72.100000,9,none,0.000000,0.500000,0.000000,0.000000
72.500000,none,3,5.040499,0.037002,0.000000,33546365939.445034
73.500000,3,2,11.027386,0.000186,0.258541,0.003094
74.800000,2,none,0.000000,0.500000,0.000000,0.000000
75.800000,none,9,8.347363,0.004470,0.008332,0.096011
77.000000,9,8,9.159464,0.002048,0.058169,0.013753
77.900000,8,none,0.000000,0.500000,0.000000,0.000000
78.100000,none,8,6.880290,0.013619,0.000005,155.007397
79.100000,8,none,0.000000,0.500000,0.000000,0.000000
80.200000,none,13,6.784519,0.014486,0.000003,313.148528
81.300000,13,none,0.000000,0.500000,0.000000,0.000000
83.400000,none,14,4.884259,0.039652,0.000000,304040481172.691711
83.700000,14,13,7.516468,0.008754,0.000264,3.024917
84.400000,13,14,6.436937,0.017944,0.000000,5210.470595
85.900000,14,none,0.000000,0.500000,0.000000,0.000000
86.200000,none,14,7.118522,0.011620,0.000026,30.667292
86.800000,14,none,0.000000,0.500000,0.000000,0.000000
87.500000,none,8,8.965890,0.002498,0.040575,0.019716
88.000000,8,7,7.506914,0.008816,0.000252,3.180529
89.300000,7,none,0.000000,0.500000,0.000000,0.000000
90.900000,none,7,6.713880,0.015149,0.000001,536.391075
91.700000,7,8,7.431816,0.009316,0.000168,4.760883
92.400000,8,7,8.720400,0.003175,0.023558,0.033959
92.700000,7,8,9.083009,0.002217,0.050797,0.015749
93.800000,8,9,8.389281,0.004307,0.009497,0.084241
94.300000,9,none,0.000000,0.500000,0.000000,0.000000
94.900000,none,8,6.261818,0.019876,0.000000,25181.345090
95.500000,8,9,5.574331,0.028727,0.000000,35726213.850755
95.600000,9,8,5.768442,0.026022,0.000000,3859900.229439
95.900000,8,none,0.000000,0.500000,0.000000,0.000000
96.500000,none,14,4.479396,0.046984,0.000000,inf
96.600000,14,none,0.000000,0.500000,0.000000,0.000000
97.300000,none,14,5.568347,0.028813,0.000000,38348130.286842
98.000000,14,13,8.090692,0.005570,0.003438,0.232667
98.400000,13,none,0.000000,0.500000,0.000000,0.000000
99.200000,none,7,4.565864,0.045363,0.000000,24019198012642.644531
101.000000,7,none,0.000000,0.500000,0.000000,0.000000
101.800000,none,1,4.643266,0.043937,0.000000,12009599006321.322266
102.100000,1,0,5.282043,0.033107,0.000000,1328275065.677302
102.300000,0,none,0.000000,0.500000,0.000000,0.000000
103.300000,none,7,4.668579,0.043476,0.000000,8006399337547.546875
103.900000,7,none,0.000000,0.500000,0.000000,0.000000
104.100000,none,7,4.524857,0.046128,0.000000,inf
105.000000,7,none,0.000000,0.500000,0.000000,0.000000
106.400000,none,1,7.423945,0.009369,0.000161,4.971171
106.900000,1,none,0.000000,0.500000,0.000000,0.000000
108.200000,none,1,8.299885,0.004659,0.007153,0.111847
109.000000,1,none,0.000000,0.500000,0.000000,0.000000
109.100000,none,1,5.832252,0.025168,0.000000,1914849.645613
109.800000,1,0,6.883577,0.013590,0.000005,151.391792
110.800000,0,none,0.000000,0.500000,0.000000,0.000000
111.300000,none,0,5.837456,0.025099,0.000000,1809645.189407
113.600000,0,none,0.000000,0.500000,0.000000,0.000000
114.300000,none,0,8.613232,0.003513,0.017970,0.044520
114.900000,0,none,0.000000,0.500000,0.000000,0.000000
115.200000,none,0,8.673982,0.003318,0.021006,0.038085
117.600000,0,none,0.000000,0.500000,0.000000,0.000000
118.500000,none,6,5.898235,0.024304,0.000000,942301.857163
119.100000,6,none,0.000000,0.500000,0.000000,0.000000
